Start Time,End Time,Name,PaperId,Presenter,Demo,Options,Great Together,Ok Together,Not Ok Together,Don't know if should be together,Interested in,Options 11-20,More button1 clicked,More button2 clicked,Specials 1-3,Specials 4-6,Comments
2013-10-23T03:57:14Z,2013-10-24T10:50:22Z, Shiri Kremer-Davidson,cscw358,"Michal Jacovi,Gloria Mark",,"cscw310,cscw252,cscw599,cscw430,cscw108,cscw308,cscw387,cscw285,cscw369,cscw473",,"cscw285,cscw310","cscw387,cscw108,cscw308,cscw430","cscw369,cscw599,cscw473,cscw252","cscw310,cscw599,cscw387","cscw299,cscw493,cscw100,cscw486,cscw240,cscw609,cscw535,cscw119,cscw399,cscw624",FALSE,FALSE,,,
2013-10-24T10:51:06Z,2013-10-24T10:55:14Z, Shiri Kremer-Davidson,cscw387,Michal Jacovi,,"cscw590,cscw527,cscw308,cscw596,cscw277,cscw473,cscw358,cscw108,cscw233,cscw430",,cscw277,"cscw596,cscw527,cscw308,cscw358","cscw108,cscw473,cscw590,cscw233,cscw430","cscw430,cscw358,cscw527","cscw409,cscw305,cscw566,cscw550,cscw390,cscw648,cscw374,cscw145,cscw598,cscw530",FALSE,FALSE,,,
2013-10-24T13:21:29Z,2013-10-24T13:32:42Z,Cheryl Savery,cscw190,Cheryl Savery,,"cscw135,cscw620,cscw209,cscw239,cscw234,cscw302,cscw356,cscw105,cscw178,cscw535",cscw135,"cscw620,cscw356","cscw178,cscw105,cscw234,cscw239","cscw302,cscw209,cscw535","cscw135,cscw356,cscw620,cscw302,cscw209","cscw253,cscw471,cscw492,cscw241,cscw625,cscw274,cscw527,cscw191,cscw566,cscw438",TRUE,FALSE,,,
2013-10-24T12:59:46Z,2013-10-24T13:51:18Z,Libby Hemphill,cscw654,Libby Hemphill,,"cscw622,cscw145,cscw430,cscw598,cscw252,cscw369,cscw431,cscw624,cscw142,cscw108","cscw598,cscw108,cscw431,cscw430",,cscw142,"cscw145,cscw622,cscw624,cscw252",cscw369,"cscw233,cscw221,cscw339,cscw240,cscw243,cscw299,cscw358,cscw211,cscw253,cscw119",FALSE,FALSE,,,
2013-10-24T13:55:30Z,2013-10-24T13:59:16Z,Rabindra Ratan,cscw637,Rabindra Ratan,,"cscw223,cscw369,cscw233,cscw517,cscw305,cscw537,cscw327,cscw625,cscw356,cscw542","cscw327,cscw356,cscw233","cscw305,cscw542,cscw537",cscw517,"cscw369,cscw223,cscw625","cscw233,cscw356,cscw305,cscw537","cscw145,cscw530,cscw586,cscw443,cscw626,cscw602,cscw487,cscw647,cscw486,cscw490",FALSE,FALSE,,,
2013-10-24T14:06:59Z,2013-10-24T14:08:49Z, Nick Graham,cscw190,Cheryl Savery,yes,"cscw135,cscw620,cscw209,cscw239,cscw234,cscw302,cscw356,cscw105,cscw178,cscw535","cscw620,cscw356,cscw535","cscw178,cscw135,cscw209","cscw234,cscw239","cscw302,cscw105","cscw356,cscw620,cscw178,cscw535","cscw253,cscw471,cscw492,cscw241,cscw625,cscw274,cscw527,cscw191,cscw566,cscw438",FALSE,FALSE,,,
2013-10-24T14:08:05Z,2013-10-24T14:09:52Z,Andrea Forte,cscw609,Andrea Forte,,"cscw389,cscw558,cscw599,cscw285,cscw550,cscw399,cscw440,cscw499,cscw462,cscw547","cscw599,cscw550",cscw399,"cscw547,cscw285,cscw440,cscw389,cscw558","cscw462,cscw499","cscw499,cscw399,cscw285,cscw599,cscw550","cscw636,cscw493,cscw413,cscw624,cscw354,cscw100,cscw668,cscw244,cscw430,cscw486",FALSE,FALSE,,,
2013-10-24T14:22:14Z,2013-10-24T14:36:18Z,Stina Matthiesen,cscw147,Stina Matthiesen,,"cscw647,cscw492,cscw305,cscw277,cscw354,cscw211,cscw542,cscw608,cscw622,cscw493","cscw493,cscw211","cscw492,cscw354",cscw622,"cscw305,cscw608,cscw542,cscw647,cscw277","cscw211,cscw493,cscw354,cscw542,cscw608","cscw648,cscw579,cscw663,cscw596,cscw487,cscw233,cscw443,cscw482,cscw327,cscw241",FALSE,FALSE,,,
2013-10-24T16:08:49Z,2013-10-24T16:12:16Z, Kenneth Anderson,cscw243,Joanne White,,"cscw579,cscw599,cscw430,cscw333,cscw413,cscw285,cscw487,cscw409,cscw471,cscw188","cscw579,cscw188,cscw471","cscw487,cscw285,cscw599,cscw430","cscw409,cscw413,cscw333",,"cscw188,cscw471,cscw579","cscw369,cscw547,cscw499,cscw315,cscw399,cscw624,cscw299,cscw609,cscw462,cscw411",FALSE,FALSE,,,
2013-10-24T19:32:55Z,2013-10-24T19:39:06Z, Rich Gazan,cscw384,"Rich Gazan,Lisa Miller",,"cscw390,cscw602,cscw494,cscw566,cscw663,cscw161,cscw586,cscw474,cscw285,cscw355","cscw663,cscw530","cscw602,cscw566,cscw285,cscw223","cscw440,cscw128,cscw145,cscw355","cscw586,cscw161,cscw474,cscw494,cscw413,cscw390",,"cscw369,cscw274,cscw348,cscw486,cscw223,cscw413,cscw128,cscw440,cscw530,cscw145",TRUE,FALSE,,,
2013-10-24T19:38:09Z,2013-10-24T19:45:41Z,Ge Gao,cscw537,Ge Gao,,"cscw369,cscw244,cscw327,cscw624,cscw517,cscw142,cscw233,cscw637,cscw119,cscw211","cscw142,cscw624,cscw637","cscw119,cscw327,cscw244",cscw517,"cscw369,cscw233,cscw211","cscw119,cscw624,cscw244,cscw142,cscw637","cscw108,cscw253,cscw221,cscw339,cscw243,cscw145,cscw358,cscw395,cscw299,cscw240",FALSE,FALSE,,,
2013-10-24T19:58:56Z,2013-10-24T20:03:12Z,Joanne White,cscw243,Joanne White,,"cscw579,cscw599,cscw430,cscw333,cscw413,cscw285,cscw487,cscw409,cscw471,cscw188","cscw487,cscw369,cscw579",,"cscw462,cscw609,cscw547,cscw499,cscw471,cscw315,cscw624,cscw409,cscw333","cscw299,cscw285,cscw599,cscw188,cscw413,cscw411,cscw399,cscw430","cscw471,cscw599,cscw369,cscw487","cscw369,cscw547,cscw499,cscw315,cscw399,cscw624,cscw299,cscw609,cscw462,cscw411",TRUE,TRUE,,,
2013-10-24T20:32:04Z,2013-10-24T20:45:45Z,Gabriel Mugar,cscw602,Gabriel Mugar,,"cscw390,cscw626,cscw487,cscw356,cscw566,cscw384,cscw663,cscw625,cscw499,cscw548",cscw625,"cscw487,cscw305,cscw566,cscw663,cscw474,cscw494,cscw356",,"cscw384,cscw626,cscw548,cscw499,cscw390,cscw550",,"cscw550,cscw494,cscw490,cscw637,cscw430,cscw474,cscw305,cscw558,cscw248,cscw130",TRUE,TRUE,,,
2013-10-24T04:09:55Z,2013-10-24T21:45:22Z,Justin Cheng,cscw248,Justin Cheng,yes,"cscw602,cscw588,cscw579,cscw432,cscw440,cscw590,cscw339,cscw305,cscw315,cscw629","cscw629,cscw432,cscw339","cscw588,cscw579","cscw305,cscw602,cscw440,cscw590,cscw315",,"cscw431,cscw317,cscw432,cscw629,cscw339","cscw100,cscw108,cscw354,cscw558,cscw550,cscw499,cscw317,cscw548,cscw431,cscw391",FALSE,TRUE,,,
2013-10-25T10:19:29Z,2013-10-25T10:29:07Z, Alan Chamberlain,cscw204,Alan Chamberlain,,"cscw558,cscw409,cscw390,cscw228,cscw130,cscw227,cscw530,cscw241,cscw369,cscw482","cscw482,cscw369,cscw241,cscw228",cscw409,"cscw130,cscw227,cscw390,cscw530,cscw558",,"cscw211,cscw228,cscw241,cscw482,cscw369","cscw210,cscw191,cscw277,cscw471,cscw188,cscw233,cscw517,cscw222,cscw431,cscw211",FALSE,TRUE,,,
2013-10-25T14:24:57Z,2013-10-25T14:37:26Z,John Rooksby,cscw229,John Rooksby,,"cscw566,cscw530,cscw387,cscw211,cscw295,cscw411,cscw495,cscw223,cscw663,cscw490","cscw223,cscw663","cscw204,cscw517,cscw295,cscw526,cscw566,cscw315,cscw210,cscw411,cscw211",,"cscw387,cscw527,cscw495,cscw494,cscw490,cscw409,cscw390,cscw233,cscw530","cscw411,cscw663,cscw527,cscw223,cscw295","cscw526,cscw210,cscw315,cscw390,cscw233,cscw494,cscw527,cscw517,cscw409,cscw204",TRUE,TRUE,,,
2013-10-25T17:31:18Z,2013-10-25T17:53:34Z, Jonathan Grudin,cscw473,Jonathan Grudin,,"cscw100,cscw310,cscw599,cscw252,cscw387,cscw462,cscw374,cscw358,cscw308,cscw128","cscw387,cscw100","cscw462,cscw599,cscw128,cscw310,cscw493,cscw358,cscw252,cscw399,cscw430","cscw490,cscw530","cscw299,cscw119,cscw598,cscw108,cscw624,cscw374,cscw308",,"cscw530,cscw430,cscw399,cscw119,cscw598,cscw108,cscw624,cscw493,cscw299,cscw490",TRUE,FALSE,,,"Interesting. I will be in the Lasting Impact Award session so should not conflict with that one, and if there is any session on assessing CSCW organizational issues other than the Town Hall might avoid a conflict there as well."
2013-10-26T13:03:13Z,2013-10-26T13:07:55Z,Chris Preist,cscw188,Chris Preist,,"cscw431,cscw487,cscw629,cscw559,cscw369,cscw471,cscw243,cscw228,cscw579,cscw597","cscw487,cscw629,cscw228","cscw597,cscw431",,"cscw369,cscw243,cscw579,cscw471,cscw559","cscw629,cscw228,cscw559,cscw369,cscw487","cscw548,cscw317,cscw390,cscw354,cscw222,cscw482,cscw191,cscw584,cscw204,cscw474",FALSE,FALSE,,,
2013-10-27T10:04:04Z,2013-10-27T10:07:41Z, Takuji Narumi,cscw253,Naoto Nakazato,,"cscw142,cscw274,cscw268,cscw310,cscw625,cscw254,cscw409,cscw535,cscw486,cscw244","cscw409,cscw254",cscw244,,"cscw486,cscw302,cscw369,cscw241,cscw268,cscw609,cscw191,cscw190,cscw142,cscw599,cscw499,cscw471,cscw310,cscw625,cscw624,cscw535,cscw274",,"cscw624,cscw599,cscw609,cscw471,cscw369,cscw499,cscw302,cscw241,cscw190,cscw191",TRUE,FALSE,,,
2013-10-27T19:49:59Z,2013-10-27T20:01:28Z, Ian Livingston,cscw356,Ian Livingston,,"cscw637,cscw535,cscw241,cscw602,cscw620,cscw625,cscw209,cscw190,cscw490,cscw191","cscw602,cscw241","cscw191,cscw190,cscw209,cscw625,cscw490,cscw535","cscw620,cscw637",,"cscw190,cscw620,cscw490,cscw637","cscw471,cscw178,cscw438,cscw492,cscw527,cscw474,cscw566,cscw105,cscw302,cscw274",TRUE,FALSE,,,
2013-10-28T11:09:45Z,2013-10-28T11:17:30Z,Parantapa Bhattacharya,cscw252,Parantapa Bhattacharya,,"cscw369,cscw576,cscw222,cscw108,cscw598,cscw654,cscw355,cscw622,cscw430,cscw128","cscw654,cscw222,cscw598,cscw622,cscw355,cscw430","cscw369,cscw108,cscw128",cscw576,,"cscw430,cscw355,cscw622,cscw598,cscw108,cscw222,cscw128,cscw369,cscw654","cscw395,cscw634,cscw285,cscw374,cscw310,cscw119,cscw413,cscw648,cscw100,cscw299",FALSE,FALSE,,,
2013-10-28T14:54:46Z,2013-10-28T15:01:21Z,Heather Willever-Farr,cscw668,Heather Willever-Farr,,"cscw374,cscw624,cscw413,cscw559,cscw609,cscw474,cscw302,cscw274,cscw327,cscw432","cscw327,cscw274",cscw432,,"cscw302,cscw609,cscw474,cscw413,cscw374,cscw559","cscw274,cscw327,cscw302,cscw559,cscw609","cscw590,cscw354,cscw285,cscw530,cscw384,cscw100,cscw499,cscw486,cscw391,cscw588",FALSE,FALSE,,,
2013-10-28T22:22:29Z,2013-10-28T22:26:28Z,Stephanie Steinhardt,cscw663,Stephanie Steinhardt,,"cscw229,cscw602,cscw471,cscw390,cscw354,cscw566,cscw384,cscw488,cscw626,cscw443","cscw602,cscw229,cscw471","cscw443,cscw566,cscw354,cscw390",,"cscw488,cscw384,cscw626","cscw495,cscw471,cscw229,cscw390,cscw602,cscw223","cscw530,cscw315,cscw495,cscw211,cscw305,cscw579,cscw542,cscw647,cscw487,cscw223",FALSE,TRUE,,,
2013-10-29T11:19:59Z,2013-10-29T11:21:53Z,Michael Massimi,cscw455,Michael Massimi,,"cscw239,cscw389,cscw119,cscw285,cscw240,cscw559,cscw399,cscw299,cscw409,cscw624",,"cscw299,cscw119,cscw240,cscw285,cscw624,cscw399,cscw559","cscw389,cscw239",,"cscw119,cscw240","cscw253,cscw128,cscw135,cscw191,cscw647,cscw598",FALSE,FALSE,,,
2013-10-29T11:22:08Z,2013-10-29T11:23:41Z,Michael Massimi,cscw221,Michael Massimi,,"cscw295,cscw100,cscw547,cscw210,cscw413,cscw499,cscw240,cscw305,cscw494,cscw369",cscw295,"cscw305,cscw240,cscw100",cscw369,"cscw547,cscw499,cscw494,cscw210,cscw413","cscw547,cscw100,cscw240","cscw374,cscw315,cscw119,cscw493,cscw535,cscw596,cscw599,cscw389,cscw486,cscw290",FALSE,FALSE,,,
2013-10-29T13:20:31Z,2013-10-29T13:35:32Z, Ning Gu,cscw135,Tun LU,,"cscw239,cscw274,cscw190,cscw243,cscw625,cscw317,cscw234,cscw527,cscw440,cscw229","cscw190,cscw229,cscw625,cscw234,cscw239","cscw243,cscw440,cscw527,cscw317",,cscw274,"cscw239,cscw317,cscw190,cscw234,cscw527,cscw229","cscw482,cscw352,cscw599,cscw277,cscw191,cscw636,cscw455,cscw128,cscw647,cscw530",FALSE,FALSE,,,
2013-10-29T16:25:03Z,2013-10-29T16:40:18Z,Maia Jacobs,cscw295,Maia Jacobs,,"cscw596,cscw588,cscw223,cscw100,cscw413,cscw547,cscw290,cscw211,cscw240,cscw221","cscw240,cscw290",cscw221,"cscw588,cscw547,cscw223,cscw596,cscw413","cscw100,cscw211","cscw210,cscw211,cscw526,cscw100,cscw596,cscw221,cscw240,cscw223,cscw290","cscw210,cscw390,cscw517,cscw145,cscw161,cscw526,cscw389,cscw384,cscw663,cscw348",FALSE,TRUE,,,
2013-10-23T02:51:09Z,2013-10-29T17:31:46Z,Bryan Semaan,cscw108,Bryan Semaan,yes,"cscw586,cscw268,cscw145,cscw598,cscw431,cscw654,cscw430,cscw387,cscw358,cscw310","cscw654,cscw268,cscw598,cscw430","cscw586,cscw145,cscw431","cscw387,cscw358",cscw310,"cscw586,cscw431,cscw430,cscw358,cscw268,cscw654","cscw299,cscw369,cscw308,cscw374,cscw252,cscw609,cscw119,cscw648,cscw494,cscw602",FALSE,FALSE,,,
2013-10-30T02:25:40Z,2013-10-30T02:36:13Z, Jacob Solomon,cscw432,Rick Wash,,"cscw588,cscw599,cscw100,cscw590,cscw668,cscw248,cscw629,cscw474,cscw339,cscw327","cscw588,cscw590,cscw339","cscw327,cscw248",cscw100,"cscw629,cscw599,cscw474,cscw668","cscw339,cscw590,cscw668,cscw327,cscw248","cscw161,cscw315,cscw105,cscw486,cscw188,cscw391,cscw108,cscw130,cscw317,cscw550",TRUE,FALSE,,,
2013-10-30T15:05:27Z,2013-10-30T15:12:36Z,Naoto Nakazato,cscw253,Naoto Nakazato,,"cscw142,cscw274,cscw268,cscw310,cscw625,cscw254,cscw409,cscw535,cscw486,cscw244",,cscw142,,"cscw486,cscw268,cscw244,cscw310,cscw625,cscw409,cscw254,cscw535,cscw274","cscw254,cscw268,cscw142,cscw535,cscw486","cscw624,cscw599,cscw609,cscw471,cscw369,cscw499,cscw302,cscw241,cscw190,cscw191",FALSE,FALSE,,,
2013-10-30T15:00:05Z,2013-10-30T15:38:16Z, Aimee Kane,cscw443,Ruogu Kang,,"cscw487,cscw542,cscw191,cscw352,cscw579,cscw333,cscw293,cscw327,cscw596,cscw626","cscw293,cscw488,cscw608","cscw542,cscw579,cscw333","cscw487,cscw305,cscw384,cscw626,cscw596,cscw494,cscw647,cscw147,cscw637,cscw233,cscw352","cscw327,cscw191,cscw663","cscw494,cscw147,cscw579,cscw637,cscw488,cscw293","cscw488,cscw305,cscw147,cscw647,cscw494,cscw608,cscw384,cscw663,cscw637,cscw233",TRUE,TRUE,,,This is a great way to preview the program and learn about others' work. Thanks for involving us in the process.
2013-10-30T17:04:33Z,2013-10-30T17:11:05Z,Casey Fiesler,cscw495,Casey Fiesler,,"cscw293,cscw634,cscw663,cscw411,cscw223,cscw229,cscw471,cscw586,cscw305,cscw354","cscw634,cscw411","cscw586,cscw305,cscw369,cscw354","cscw487,cscw293,cscw348,cscw229,cscw440,cscw663,cscw161,cscw530,cscw274","cscw486,cscw223,cscw471,cscw494,cscw145","cscw411,cscw634,cscw369","cscw161,cscw348,cscw145,cscw494,cscw487,cscw274,cscw369,cscw530,cscw440,cscw486",TRUE,TRUE,,,
2013-10-30T18:30:59Z,2013-10-30T18:39:10Z, Lu Chen,cscw648,Wenbo Wang,,"cscw438,cscw228,cscw130,cscw227,cscw285,cscw277,cscw233,cscw369,cscw252,cscw622","cscw252,cscw130,cscw622,cscw147,cscw277","cscw369,cscw227,cscw598,cscw241,cscw285,cscw387,cscw108,cscw233",,"cscw228,cscw128,cscw492,cscw586,cscw305,cscw348,cscw438","cscw252,cscw622,cscw598,cscw227,cscw128,cscw369,cscw130,cscw233,cscw285,cscw108,cscw147,cscw241,cscw387","cscw598,cscw128,cscw387,cscw586,cscw147,cscw241,cscw492,cscw305,cscw348,cscw108",TRUE,TRUE,,,
2013-10-30T18:17:54Z,2013-10-30T18:55:45Z,Wenbo Wang,cscw648,Wenbo Wang,,"cscw438,cscw228,cscw130,cscw227,cscw285,cscw277,cscw233,cscw369,cscw252,cscw622","cscw130,cscw369,cscw622,cscw252","cscw227,cscw387,cscw598,cscw438","cscw586,cscw305,cscw348,cscw241,cscw492,cscw147","cscw228,cscw285,cscw108,cscw128,cscw277,cscw233","cscw252,cscw130,cscw233,cscw622,cscw285,cscw227","cscw598,cscw128,cscw387,cscw586,cscw147,cscw241,cscw492,cscw305,cscw348,cscw108",TRUE,FALSE,,,
2013-10-30T18:49:18Z,2013-10-30T18:57:51Z, Sara Kiesler,cscw443,Ruogu Kang,,"cscw487,cscw542,cscw191,cscw352,cscw579,cscw333,cscw293,cscw327,cscw596,cscw626","cscw293,cscw488,cscw608","cscw542,cscw579,cscw333","cscw487,cscw352","cscw327,cscw626,cscw191,cscw596","cscw333,cscw542,cscw327,cscw579,cscw487,cscw293","cscw488,cscw305,cscw147,cscw647,cscw494,cscw608,cscw384,cscw663,cscw637,cscw233",TRUE,FALSE,,,
2013-10-30T23:08:33Z,2013-10-30T23:11:32Z, Yelena Mejova,cscw622,Ruth García-Gavilanes,,"cscw493,cscw494,cscw252,cscw128,cscw648,cscw654,cscw590,cscw277,cscw100,cscw624","cscw590,cscw494,cscw493,cscw624","cscw128,cscw277",,"cscw654,cscw648,cscw100,cscw252","cscw252,cscw277,cscw590,cscw128,cscw654","cscw547,cscw598,cscw285,cscw147,cscw241,cscw634,cscw492,cscw482,cscw369,cscw339",FALSE,FALSE,,,
2013-10-30T23:11:55Z,2013-10-30T23:14:16Z,Yelena Mejova,cscw145,Yelena Mejova,,"cscw409,cscw108,cscw369,cscw387,cscw285,cscw233,cscw620,cscw586,cscw548,cscw268","cscw586,cscw285,cscw108,cscw233","cscw369,cscw268,cscw548,cscw387",,"cscw620,cscw409","cscw586,cscw285,cscw108,cscw369","cscw348,cscw413,cscw530,cscw339,cscw431,cscw390,cscw624,cscw223,cscw119,cscw240",FALSE,FALSE,,,
2013-10-30T23:55:25Z,2013-10-31T00:11:45Z,Reid Priedhorsky,cscw128,Reid Priedhorsky,,"cscw590,cscw274,cscw584,cscw411,cscw473,cscw474,cscw252,cscw622,cscw161,cscw535","cscw285,cscw474,cscw413,cscw252",cscw547,"cscw584,cscw290,cscw648,cscw161,cscw473,cscw499,cscw647,cscw493,cscw622,cscw624,cscw355,cscw411,cscw535","cscw590,cscw274","cscw413,cscw648,cscw647,cscw474,cscw285","cscw285,cscw290,cscw413,cscw499,cscw647,cscw493,cscw624,cscw355,cscw648,cscw547",TRUE,TRUE,,,
2013-10-31T01:48:38Z,2013-10-31T02:15:20Z,Huanhuan Xia,cscw135,Tun LU,,"cscw239,cscw274,cscw190,cscw243,cscw625,cscw317,cscw234,cscw527,cscw440,cscw229","cscw234,cscw239",cscw190,"cscw243,cscw229,cscw440,cscw527,cscw625,cscw317,cscw274",,"cscw317,cscw625","cscw482,cscw352,cscw599,cscw277,cscw191,cscw636,cscw455,cscw128,cscw647,cscw530",FALSE,FALSE,,,
2013-10-31T17:35:41Z,2013-10-31T17:38:05Z, Janaki Srinivasan,cscw482,Aditya Johri,,"cscw492,cscw487,cscw277,cscw147,cscw222,cscw241,cscw223,cscw390,cscw204,cscw530","cscw204,cscw223,cscw492",cscw530,"cscw222,cscw147,cscw277","cscw487,cscw241,cscw390","cscw492,cscw390,cscw223,cscw241,cscw147,cscw530,cscw204","cscw228,cscw191,cscw188,cscw622,cscw558,cscw431,cscw471,cscw209,cscw648,cscw493",FALSE,FALSE,,,
2013-10-31T17:38:13Z,2013-10-31T17:40:16Z, Aditya Johri,cscw636,Aditya Johri,,"cscw558,cscw305,cscw486,cscw348,cscw597,cscw365,cscw599,cscw488,cscw550,cscw354","cscw488,cscw348,cscw354",cscw305,cscw558,"cscw486,cscw365,cscw599,cscw597,cscw550","cscw354,cscw348,cscw488","cscw369,cscw223,cscw384,cscw145,cscw487,cscw440,cscw530,cscw609,cscw494,cscw327",FALSE,FALSE,,,
2013-10-31T17:34:06Z,2013-10-31T17:40:17Z,Q. Vera Liao,cscw576,Q. Vera Liao,,"cscw227,cscw590,cscw222,cscw233,cscw579,cscw548,cscw411,cscw387,cscw637,cscw252",cscw598,"cscw355,cscw252,cscw399","cscw119,cscw608,cscw609,cscw548,cscw222,cscw188,cscw590,cscw620,cscw409,cscw354,cscw637,cscw411,cscw233","cscw227,cscw387,cscw579","cscw252,cscw227","cscw188,cscw608,cscw399,cscw354,cscw609,cscw598,cscw355,cscw119,cscw620,cscw409",TRUE,FALSE,,,
2013-10-31T17:26:45Z,2013-10-31T17:40:49Z,Giovanni Quattrone,cscw584,Giovanni Quattrone,,"cscw317,cscw474,cscw188,cscw647,cscw105,cscw548,cscw254,cscw128,cscw365,cscw161",,"cscw548,cscw161,cscw128,cscw188,cscw474,cscw254",,"cscw365,cscw105,cscw647,cscw317","cscw317,cscw161,cscw188,cscw474,cscw128","cscw354,cscw339,cscw579,cscw486,cscw487,cscw431,cscw391,cscw440,cscw588,cscw432",FALSE,FALSE,,,
2013-10-31T17:32:44Z,2013-10-31T17:41:41Z,Pablo-Alejandro Quinones,cscw526,Pablo-Alejandro Quinones,,"cscw390,cscw527,cscw517,cscw178,cscw233,cscw211,cscw210,cscw566,cscw492,cscw530","cscw178,cscw566,cscw211",cscw492,"cscw210,cscw390,cscw233","cscw517,cscw527,cscw530","cscw211,cscw566,cscw492,cscw178,cscw530","cscw277,cscw570,cscw590,cscw387,cscw223,cscw409,cscw315,cscw204,cscw494,cscw295",FALSE,FALSE,,,
2013-10-31T17:32:40Z,2013-10-31T17:42:08Z,Jarrod Knibbe,cscw390,Jarrod Knibbe,,"cscw558,cscw566,cscw384,cscw389,cscw487,cscw663,cscw526,cscw527,cscw602,cscw548",cscw566,"cscw384,cscw663,cscw527",,"cscw487,cscw602,cscw526,cscw548,cscw389,cscw558","cscw663,cscw548,cscw566,cscw602,cscw558,cscw487","cscw274,cscw228,cscw409,cscw191,cscw285,cscw211,cscw204,cscw599,cscw413,cscw438",FALSE,FALSE,,,
2013-10-31T17:35:48Z,2013-10-31T17:43:46Z, Afra Mashhadi,cscw584,Giovanni Quattrone,,"cscw317,cscw474,cscw188,cscw647,cscw105,cscw548,cscw254,cscw128,cscw365,cscw161","cscw161,cscw188","cscw548,cscw474,cscw647,cscw254",cscw128,"cscw365,cscw105,cscw317","cscw254,cscw161,cscw188,cscw487","cscw354,cscw339,cscw579,cscw486,cscw487,cscw431,cscw391,cscw440,cscw588,cscw432",FALSE,TRUE,,,
2013-10-31T17:42:11Z,2013-10-31T17:44:51Z,Steven Jackson,cscw411,Steven Jackson,,"cscw602,cscw128,cscw499,cscw535,cscw490,cscw530,cscw229,cscw290,cscw495,cscw223","cscw290,cscw495","cscw229,cscw223,cscw530","cscw602,cscw128,cscw499,cscw490,cscw535",,"cscw495,cscw229,cscw223,cscw530,cscw290","cscw432,cscw274,cscw647,cscw387,cscw399,cscw374,cscw550,cscw161,cscw305,cscw315",FALSE,FALSE,,,
2013-10-31T17:38:05Z,2013-10-31T17:45:30Z,Kyungsik (Keith) Han,cscw274,Kyungsik (Keith) Han,,"cscw527,cscw487,cscw438,cscw586,cscw411,cscw369,cscw389,cscw535,cscw310,cscw494","cscw586,cscw535","cscw487,cscw369,cscw438",cscw310,"cscw389,cscw527,cscw494,cscw411","cscw586,cscw438,cscw535,cscw369","cscw128,cscw161,cscw268,cscw302,cscw178,cscw548,cscw486,cscw390,cscw668,cscw190",FALSE,FALSE,,,
2013-10-31T17:33:28Z,2013-10-31T17:47:34Z,Natasa Milic-Frayling,cscw566,Natasa Milic-Frayling,,"cscw663,cscw240,cscw602,cscw191,cscw390,cscw302,cscw384,cscw277,cscw526,cscw105",cscw526,"cscw663,cscw530","cscw602,cscw240,cscw241,cscw190,cscw229,cscw599,cscw471,cscw493,cscw413,cscw390,cscw253","cscw517,cscw302,cscw384,cscw191,cscw105,cscw277","cscw277,cscw191,cscw663,cscw526","cscw530,cscw190,cscw253,cscw229,cscw599,cscw241,cscw493,cscw471,cscw517,cscw413",TRUE,FALSE,,,
